id;user;uid;version;changeset;timestamp
31390023;Bonix-mapper;2030995;6;45817783;2017-02-04T23:28:22Z
31390024;Bonix-mapper;2030995;11;45817783;2017-02-04T23:28:22Z
31390027;Bonix-mapper;2030995;8;50393627;2017-07-19T02:40:52Z
31437150;Bonix-mapper;2030995;7;41585444;2016-08-21T01:50:52Z
31437151;Bonix-mapper;2030995;5;45995423;2017-02-11T11:24:55Z
31437152;Bonix-mapper;2030995;6;45817436;2017-02-04T23:02:38Z
31437254;O fim;1842197;4;21959745;2014-04-26T17:41:31Z
31437256;Bonix-mapper;2030995;4;41585444;2016-08-21T01:50:50Z
32551148;Ygorre;578108;17;40216691;2016-06-22T23:37:52Z
33483392;Bonix-mapper;2030995;16;55110795;2018-01-02T20:09:27Z
33483394;Bonix-mapper;2030995;5;55059527;2017-12-31T14:32:02Z
33483395;Bonix-mapper;2030995;6;55059113;2017-12-31T14:14:05Z
33483397;Bonix-mapper;2030995;8;55059113;2017-12-31T14:14:05Z
33483399;Bonix-mapper;2030995;6;55059527;2017-12-31T14:32:02Z
33483402;Bonix-mapper;2030995;3;55060328;2017-12-31T15:12:01Z
33483403;Vgeorge;62817;3;21589904;2014-04-09T14:03:08Z
33483405;Bonix-mapper;2030995;5;55058956;2017-12-31T14:07:28Z
33483407;Bonix-mapper;2030995;6;55058911;2017-12-31T14:05:47Z
33483409;Bonix-mapper;2030995;5;42427231;2016-09-25T17:00:30Z
33483411;Bonix-mapper;2030995;8;55058805;2017-12-31T14:00:45Z
33483413;Bonix-mapper;2030995;15;55059994;2017-12-31T14:53:46Z
33483414;Bonix-mapper;2030995;5;55060232;2017-12-31T15:06:47Z
33483416;Bonix-mapper;2030995;7;55060232;2017-12-31T15:06:47Z
33483418;Bonix-mapper;2030995;5;55060232;2017-12-31T15:06:47Z
33483420;Bonix-mapper;2030995;3;55059855;2017-12-31T14:46:04Z
33483421;Bonix-mapper;2030995;4;55060232;2017-12-31T15:06:47Z
33483423;Bonix-mapper;2030995;20;55110795;2018-01-02T20:09:27Z
33483425;Bonix-mapper;2030995;8;42427483;2016-09-25T17:12:39Z
33483428;Bonix-mapper;2030995;5;42425552;2016-09-25T15:32:48Z
33483430;Bonix-mapper;2030995;15;42425552;2016-09-25T15:32:48Z
33483432;Bonix-mapper;2030995;5;42424897;2016-09-25T15:01:34Z
33483436;Bonix-mapper;2030995;14;55060496;2017-12-31T15:21:24Z
33483438;Bonix-mapper;2030995;19;42424897;2016-09-25T15:01:34Z
33483444;Bonix-mapper;2030995;6;42424897;2016-09-25T15:01:35Z
33483446;Bonix-mapper;2030995;6;42424591;2016-09-25T14:43:13Z
33483447;Bonix-mapper;2030995;5;42425552;2016-09-25T15:32:48Z
33483449;Bonix-mapper;2030995;6;42425552;2016-09-25T15:32:48Z
33483842;Bonix-mapper;2030995;11;42425222;2016-09-25T15:18:10Z
33483843;Bonix-mapper;2030995;8;42425222;2016-09-25T15:18:10Z
33483845;Bonix-mapper;2030995;3;55060509;2017-12-31T15:22:02Z
33483846;Bonix-mapper;2030995;6;42427754;2016-09-25T17:25:14Z
33483847;Bonix-mapper;2030995;4;42427483;2016-09-25T17:12:39Z
33483849;Bonix-mapper;2030995;7;42427483;2016-09-25T17:12:39Z
33484096;Bonix-mapper;2030995;3;55060328;2017-12-31T15:12:01Z
33484097;Bonix-mapper;2030995;3;55060328;2017-12-31T15:12:01Z
33484098;Bonix-mapper;2030995;5;55111080;2018-01-02T20:22:31Z
33484099;Bonix-mapper;2030995;3;55060328;2017-12-31T15:12:01Z
33484100;Bonix-mapper;2030995;6;55059113;2017-12-31T14:14:05Z
33484153;Bonix-mapper;2030995;4;42425552;2016-09-25T15:32:48Z
33484322;Bonix-mapper;2030995;9;42426026;2016-09-25T15:57:54Z
33972361;Ftrebien;401472;10;21449735;2014-04-02T02:57:48Z
33972362;Patodiez;1856060;9;35958708;2015-12-15T04:11:04Z
33972364;Josedeonesio;1517646;7;16636557;2013-06-20T22:02:33Z
33972365;Patodiez;1856060;9;35958708;2015-12-15T04:11:04Z
33972485;Rodolfogb20;2402504;7;39450482;2016-05-20T13:18:11Z
33972486;Naoliv;463507;10;32666244;2015-07-16T05:51:51Z
33972487;Rodolfogb20;2402504;6;39450482;2016-05-20T13:17:17Z
33972488;Naoliv;463507;9;32666244;2015-07-16T05:50:22Z
33972489;Rodolfogb20;2402504;6;39450482;2016-05-20T13:17:19Z
33972490;Naoliv;463507;10;32666244;2015-07-16T05:50:31Z
33972491;Rodolfogb20;2402504;8;39450482;2016-05-20T13:18:07Z
33972492;Ajbelnuovo;1799626;12;49050994;2017-05-28T17:44:19Z
33972588;Geogast;51045;17;48898894;2017-05-22T20:34:05Z
33972591;Silvano petrich;4887819;13;43966976;2016-11-26T16:38:21Z
33972593;Ajbelnuovo;1799626;9;29268189;2015-03-05T14:43:14Z
33972594;Naoliv;463507;11;43433158;2016-11-06T00:30:39Z
34393775;Bonix-mapper;2030995;7;49985340;2017-07-02T13:58:03Z
34393814;Ygorre;578108;16;20564826;2014-02-14T19:24:46Z
34393947;O fim;1842197;8;52214418;2017-09-20T15:19:19Z
34393960;O fim;1842197;11;53872983;2017-11-17T12:33:52Z
34393989;Erickdeoliveiraleal;463504;9;40908047;2016-07-20T22:27:14Z
34394020;Bonix-mapper;2030995;17;45670602;2017-01-31T01:46:37Z
34394034;Bonix-mapper;2030995;5;41596636;2016-08-21T16:18:58Z
34394054;O fim;1842197;6;53180874;2017-10-23T14:38:10Z
34394060;O fim;1842197;4;53873058;2017-11-17T12:36:42Z
34394174;Bonix-mapper;2030995;5;49984991;2017-07-02T13:41:01Z
34394176;Bonix-mapper;2030995;3;49985002;2017-07-02T13:41:32Z
34401924;Bonix-mapper;2030995;31;42415609;2016-09-25T04:26:20Z
34424721;O fim;1842197;3;41662554;2016-08-24T12:45:11Z
34436956;Bonix-mapper;2030995;6;42426253;2016-09-25T16:11:55Z
34436957;Bonix-mapper;2030995;9;42426893;2016-09-25T16:43:20Z
34436994;Wololo;716675;6;36365938;2016-01-04T18:25:13Z
34436995;Ajbelnuovo;1799626;7;46581628;2017-03-04T20:29:13Z
34436997;Ajbelnuovo;1799626;6;46483843;2017-03-01T03:32:19Z
34436998;Ajbelnuovo;1799626;6;46483843;2017-03-01T03:32:18Z
34437000;Cxs;251808;3;19164711;2013-11-28T18:01:51Z
34437001;Joseedteixeira;5282967;11;55275133;2018-01-08T20:38:24Z
34437003;Ajbelnuovo;1799626;4;46483843;2017-03-01T03:32:18Z
34437004;Calfarome;2511706;7;48900229;2017-05-22T21:50:09Z
34437005;Ajbelnuovo;1799626;5;46484198;2017-03-01T04:06:42Z
34437006;Ajbelnuovo;1799626;7;46581988;2017-03-04T20:48:32Z
34437007;Ajbelnuovo;1799626;5;46581988;2017-03-04T20:48:32Z
34437008;Ajbelnuovo;1799626;7;47080695;2017-03-22T22:05:38Z
34437009;Ajbelnuovo;1799626;6;47080695;2017-03-22T22:05:37Z
34437011;Daniel2017021112;7305255;6;54800290;2017-12-20T23:22:42Z
34437012;Ajbelnuovo;1799626;11;46765645;2017-03-11T16:03:13Z
34871589;Bonix-mapper;2030995;15;45610036;2017-01-29T03:31:19Z
34871617;Bonix-mapper;2030995;11;41596636;2016-08-21T16:18:51Z
34871916;Bonix-mapper;2030995;5;45670602;2017-01-31T01:46:37Z
34871930;Bonix-mapper;2030995;14;41596636;2016-08-21T16:18:57Z
34872013;Carlosassuncao92;6251065;15;50981746;2017-08-09T19:18:56Z
34872052;Erickdeoliveiraleal;463504;12;21092248;2014-03-14T01:06:09Z
34872075;Bonix-mapper;2030995;9;45812062;2017-02-04T18:24:28Z
34872098;O fim;1842197;9;52525679;2017-10-01T02:41:32Z
34872158;O fim;1842197;12;52525679;2017-10-01T02:41:29Z
34874516;Bonix-mapper;2030995;6;45812044;2017-02-04T18:23:34Z
34874630;Bonix-mapper;2030995;6;45812044;2017-02-04T18:23:35Z
34874645;Bonix-mapper;2030995;3;45812044;2017-02-04T18:23:35Z
34874691;Bonix-mapper;2030995;2;41596636;2016-08-21T16:18:50Z
34874725;Bonix-mapper;2030995;4;45995423;2017-02-11T11:24:55Z
34874730;Bonix-mapper;2030995;6;45995423;2017-02-11T11:24:56Z
34874731;Bonix-mapper;2030995;7;45995423;2017-02-11T11:24:56Z
34874746;Bonix-mapper;2030995;6;45995423;2017-02-11T11:24:56Z
34874755;Bonix-mapper;2030995;7;41585444;2016-08-21T01:50:50Z
34874761;Bonix-mapper;2030995;8;45995423;2017-02-11T11:24:56Z
34874814;Bonix-mapper;2030995;12;45995630;2017-02-11T11:35:46Z
34874876;Bonix-mapper;2030995;9;45995630;2017-02-11T11:35:46Z
34874884;Bonix-mapper;2030995;6;41585444;2016-08-21T01:50:51Z
34874911;Vgeorge;62817;3;22476239;2014-05-21T22:31:33Z
34875076;Bonix-mapper;2030995;4;45609398;2017-01-29T02:46:14Z
34875152;Bonix-mapper;2030995;6;45818283;2017-02-05T00:08:04Z
34875159;Bonix-mapper;2030995;6;45812437;2017-02-04T18:42:23Z
34875182;Cyberknightmk;3167029;14;47992171;2017-04-21T06:21:52Z
34875199;Dbusse;149876;4;14169351;2012-12-05T22:46:36Z
34875322;O fim;1842197;7;52370156;2017-09-26T00:21:32Z
34875542;Bonix-mapper;2030995;20;45995423;2017-02-11T11:24:56Z
34875555;Bonix-mapper;2030995;13;45792180;2017-02-03T22:15:53Z
34875563;Erickdeoliveiraleal;463504;3;24132464;2014-07-14T04:31:13Z
34875581;Bonix-importer;2281531;6;51682935;2017-09-03T01:12:22Z
34875663;Bonix-mapper;2030995;3;41582172;2016-08-20T20:01:24Z
34875681;Bonix-mapper;2030995;3;41582172;2016-08-20T20:01:23Z
34875855;Bonix-mapper;2030995;12;45818283;2017-02-05T00:08:04Z
34875906;Rodolfogb20;2402504;7;39290501;2016-05-13T12:21:51Z
34875952;Carlosassuncao92;6251065;15;50981746;2017-08-09T19:18:55Z
34875966;Carlosassuncao92;6251065;15;50981746;2017-08-09T19:18:55Z
34875978;Josedeonesio;1517646;8;16636853;2013-06-20T23:09:56Z
34876671;Bonix-mapper;2030995;7;45995630;2017-02-11T11:35:46Z
34878122;Thundercel;82797;6;40179157;2016-06-21T12:01:39Z
34878269;Bonix-mapper;2030995;7;45609970;2017-01-29T03:25:46Z
34878282;Bonix-mapper;2030995;10;45792180;2017-02-03T22:15:53Z
34878316;Bonix-mapper;2030995;6;45792180;2017-02-03T22:15:53Z
34879155;Polyglot;15188;18;50934338;2017-08-08T06:14:19Z
34879314;O fim;1842197;11;40027443;2016-06-14T21:49:03Z
34879937;O fim;1842197;12;52525679;2017-10-01T02:41:29Z
34879952;Bonix-mapper;2030995;9;45817783;2017-02-04T23:28:22Z
34879956;Denisebitt;502168;11;50365983;2017-07-18T00:16:47Z
34879981;Vgeorge;62817;6;17248488;2013-08-07T00:14:20Z
34879982;Bonix-mapper;2030995;6;45817783;2017-02-04T23:28:23Z
35103535;Xybot;70696;2;1900098;2009-07-21T23:55:17Z
35103536;Diogow;19917;1;1335640;2009-05-27T17:31:15Z
35103537;Diogow;19917;1;1335640;2009-05-27T17:31:16Z
35103538;Diogow;19917;1;1335640;2009-05-27T17:31:16Z
35103539;O fim;1842197;2;41645244;2016-08-23T18:49:04Z
35103540;Dbusse;149876;2;14262335;2012-12-13T17:23:58Z
35103541;Dbusse;149876;2;14262335;2012-12-13T17:23:58Z
35103542;Dbusse;149876;2;14262335;2012-12-13T17:23:58Z
35103543;Dbusse;149876;2;14262335;2012-12-13T17:23:58Z
35103544;Dbusse;149876;2;14262335;2012-12-13T17:23:59Z
35103545;O fim;1842197;2;41645244;2016-08-23T18:49:04Z
35103546;O fim;1842197;3;41645244;2016-08-23T18:49:05Z
35103549;O fim;1842197;2;41645244;2016-08-23T18:49:04Z
35103551;O fim;1842197;3;41645244;2016-08-23T18:49:04Z
35103553;O fim;1842197;2;41645244;2016-08-23T18:49:05Z
35103555;O fim;1842197;2;41645244;2016-08-23T18:49:05Z
35103557;O fim;1842197;2;41645244;2016-08-23T18:49:05Z
35103558;Diogow;19917;1;1335640;2009-05-27T17:31:18Z
35103559;Diogow;19917;1;1335640;2009-05-27T17:31:19Z
35103560;Diogow;19917;1;1335640;2009-05-27T17:31:19Z
35103561;Ajbelnuovo;1799626;11;53306613;2017-10-28T00:02:06Z
35103562;Ajbelnuovo;1799626;11;53306613;2017-10-28T00:02:06Z
35473534;Bonix-mapper;2030995;10;45811206;2017-02-04T17:45:16Z
35473942;Ygorre;578108;3;43822061;2016-11-20T13:36:52Z
35474016;Vgeorge;62817;1;1430841;2009-06-05T18:04:38Z
35782088;Bonix-mapper;2030995;13;45671138;2017-01-31T02:25:18Z
35782090;Bonix-mapper;2030995;18;45817436;2017-02-04T23:02:38Z
37134746;Bonix-mapper;2030995;8;45811206;2017-02-04T17:45:16Z
37134753;Bonix-mapper;2030995;8;45811206;2017-02-04T17:45:16Z
37134894;Trevorinserts;1854688;6;20182791;2014-01-24T19:20:50Z
37134895;Bonix-mapper;2030995;7;45811206;2017-02-04T17:45:17Z
37134896;Bonix-mapper;2030995;6;45811206;2017-02-04T17:45:17Z
37340130;Joseedteixeira;5282967;7;55275133;2018-01-08T20:38:29Z
37340131;Joseedteixeira;5282967;4;55275133;2018-01-08T20:38:28Z
37340132;Joseedteixeira;5282967;3;55275133;2018-01-08T20:38:28Z
37340133;Joseedteixeira;5282967;9;55275133;2018-01-08T20:38:28Z
37340135;Joseedteixeira;5282967;9;55275133;2018-01-08T20:38:27Z
37340136;Joseedteixeira;5282967;6;55275133;2018-01-08T20:38:27Z
37340137;Joseedteixeira;5282967;7;55275133;2018-01-08T20:38:25Z
37340138;Thundercel;82797;4;46063239;2017-02-13T22:01:51Z
37340140;Leandro conca;265413;2;4880522;2010-06-02T04:17:26Z
37340141;Joseedteixeira;5282967;6;55275133;2018-01-08T20:38:29Z
37340142;Erickdeoliveiraleal;463504;6;21317625;2014-03-26T03:57:33Z
37340143;Erickdeoliveiraleal;463504;3;21317625;2014-03-26T03:57:30Z
37340144;Ajbelnuovo;1799626;3;42573579;2016-10-02T02:20:39Z
37340147;Ajbelnuovo;1799626;3;42573579;2016-10-02T02:20:39Z
37340149;Ajbelnuovo;1799626;6;46561742;2017-03-03T23:50:05Z
37340152;Ajbelnuovo;1799626;4;42573579;2016-10-02T02:20:39Z
37340153;Ajbelnuovo;1799626;4;42573579;2016-10-02T02:20:40Z
37340154;Ajbelnuovo;1799626;5;53054448;2017-10-18T22:54:46Z
37340162;Woodpeck_repair;145231;5;52742084;2017-10-08T21:20:25Z
37340170;Woodpeck_repair;145231;4;52742084;2017-10-08T21:20:25Z
37354599;Racquad;1478490;6;47881921;2017-04-17T18:57:19Z
37354600;Racquad;1478490;6;47881921;2017-04-17T18:57:20Z
37354605;Ajbelnuovo;1799626;5;53054448;2017-10-18T22:54:45Z
37354606;Woodpeck_repair;145231;4;52742084;2017-10-08T21:20:25Z
37354607;Ajbelnuovo;1799626;6;53054448;2017-10-18T22:54:54Z
37354611;Woodpeck_repair;145231;5;52742084;2017-10-08T21:20:26Z
37354612;Ajbelnuovo;1799626;5;53054448;2017-10-18T22:54:54Z
37354613;Ajbelnuovo;1799626;5;53054448;2017-10-18T22:54:45Z
37354614;Ajbelnuovo;1799626;5;53054448;2017-10-18T22:54:54Z
37354615;Ajbelnuovo;1799626;5;53054448;2017-10-18T22:54:54Z
37354616;Ajbelnuovo;1799626;5;53054448;2017-10-18T22:54:55Z
37354617;Sturm br;604619;2;50874257;2017-08-06T03:13:20Z
37354618;Sturm br;604619;2;50874257;2017-08-06T03:13:21Z
37354619;Sturm br;604619;2;50874257;2017-08-06T03:13:21Z
37354620;Woodpeck_repair;145231;4;52742084;2017-10-08T21:20:26Z
37354621;Ajbelnuovo;1799626;6;53054448;2017-10-18T22:54:55Z
37354622;Ajbelnuovo;1799626;6;53054448;2017-10-18T22:54:45Z
37354623;Ajbelnuovo;1799626;6;53054448;2017-10-18T22:54:46Z
37354624;Ajbelnuovo;1799626;5;53054448;2017-10-18T22:54:55Z
37354625;Ajbelnuovo;1799626;5;53054448;2017-10-18T22:54:45Z
37354626;O fim;1842197;2;41662554;2016-08-24T12:45:10Z
37354627;Ajbelnuovo;1799626;5;53054448;2017-10-18T22:54:55Z
37354628;Ajbelnuovo;1799626;5;53054448;2017-10-18T22:54:54Z
37354629;Ajbelnuovo;1799626;5;53054448;2017-10-18T22:54:54Z
37354630;Ajbelnuovo;1799626;5;53054448;2017-10-18T22:54:54Z
37354631;Ajbelnuovo;1799626;5;53054448;2017-10-18T22:54:54Z
37354632;Ajbelnuovo;1799626;5;53054448;2017-10-18T22:54:54Z
37354633;Ajbelnuovo;1799626;5;53054448;2017-10-18T22:54:45Z
37354634;Ajbelnuovo;1799626;5;53054448;2017-10-18T22:54:44Z
37354635;Woodpeck_repair;145231;5;52742084;2017-10-08T21:20:29Z
37354637;Ajbelnuovo;1799626;5;53054448;2017-10-18T22:54:45Z
37354638;Woodpeck_repair;145231;4;52742084;2017-10-08T21:20:29Z
37354639;Woodpeck_repair;145231;4;52742084;2017-10-08T21:20:29Z
37354640;Ajbelnuovo;1799626;6;53054448;2017-10-18T22:54:45Z
37354643;Ajbelnuovo;1799626;5;53054448;2017-10-18T22:54:46Z
37354644;Ajbelnuovo;1799626;5;53054448;2017-10-18T22:54:46Z
37354645;O fim;1842197;4;41662554;2016-08-24T12:45:12Z
37354684;Bonix-importer;2281531;6;51682935;2017-09-03T01:12:22Z
37354722;Erickdeoliveiraleal;463504;6;46982345;2017-03-19T13:26:44Z
37354723;Ajbelnuovo;1799626;7;46562122;2017-03-04T00:36:00Z
37354828;Ajbelnuovo;1799626;5;53054448;2017-10-18T22:54:44Z
37354829;Ajbelnuovo;1799626;7;42573579;2016-10-02T02:20:42Z
37354830;Ajbelnuovo;1799626;6;44650213;2016-12-24T18:49:45Z
37354832;Ajbelnuovo;1799626;6;49050994;2017-05-28T17:44:21Z
37354835;Piligab;3877019;6;47274725;2017-03-29T21:20:03Z
37354839;Ajbelnuovo;1799626;12;47076414;2017-03-22T19:10:06Z
37354840;Bonix-importer;2281531;5;51682935;2017-09-03T01:12:22Z
37388202;Woodpeck_repair;145231;6;52742084;2017-10-08T21:20:30Z
37388203;Woodpeck_repair;145231;9;52742084;2017-10-08T21:20:30Z
37388204;Woodpeck_repair;145231;6;52742084;2017-10-08T21:20:30Z
37736719;O fim;1842197;3;21958329;2014-04-26T16:39:21Z
37736731;O fim;1842197;3;21958329;2014-04-26T16:39:21Z
37736752;Bonix-mapper;2030995;5;45764013;2017-02-03T00:58:38Z
37736777;Vgeorge;62817;4;22875220;2014-06-11T16:55:16Z
37877971;Vgeorge;62817;3;10471910;2012-01-23T03:29:54Z
37937744;Racquad;1478490;12;52639759;2017-10-04T22:31:59Z
37937745;Ajbelnuovo;1799626;9;53306613;2017-10-28T00:02:05Z
37937746;Ajbelnuovo;1799626;5;53306613;2017-10-28T00:02:05Z
37937883;Ajbelnuovo;1799626;7;53054448;2017-10-18T22:54:51Z
37937884;Thiago moretto;3531031;6;52797500;2017-10-10T15:20:09Z
37948706;Woodpeck_repair;145231;7;52742084;2017-10-08T21:20:31Z
37948707;Woodpeck_repair;145231;7;52742084;2017-10-08T21:20:31Z
37948710;Woodpeck_repair;145231;8;52742084;2017-10-08T21:20:32Z
37948717;Woodpeck_repair;145231;7;52742084;2017-10-08T21:20:32Z
37948719;Woodpeck_repair;145231;7;52742084;2017-10-08T21:20:32Z
37994540;Cxs;251808;4;20178646;2014-01-24T15:12:34Z
37994541;Erickdeoliveiraleal;463504;3;21092248;2014-03-14T01:11:45Z
37994585;Thundercel;82797;5;40179157;2016-06-21T12:01:36Z
38000355;Ajbelnuovo;1799626;8;46561519;2017-03-03T23:29:19Z
38000359;Ajbelnuovo;1799626;6;46561519;2017-03-03T23:29:20Z
38000361;Ajbelnuovo;1799626;9;46561519;2017-03-03T23:29:20Z
38000362;Ajbelnuovo;1799626;4;46561519;2017-03-03T23:29:20Z
38000363;Bonix-mapper;2030995;11;40604590;2016-07-09T02:58:32Z
38000364;Ajbelnuovo;1799626;12;46912490;2017-03-16T22:31:41Z
38000365;Cxs;251808;3;20126830;2014-01-21T17:49:31Z
38000366;Larissa lo;580737;2;12777020;2012-08-18T21:30:56Z
38000367;Ajbelnuovo;1799626;5;45836966;2017-02-05T18:50:53Z
38000368;Leandro conca;265413;2;4888810;2010-06-03T00:35:58Z
38000369;Leandro conca;265413;2;4888810;2010-06-03T00:35:58Z
38000370;Kurly;967832;8;43288018;2016-10-30T17:26:25Z
38000372;Cxs;251808;4;20063873;2014-01-18T10:25:08Z
38000373;Leandro conca;265413;4;4910202;2010-06-05T16:26:47Z
38000374;Trevorinserts;1854688;4;20182791;2014-01-24T19:20:59Z
38000375;Skippern;31385;3;24901323;2014-08-21T06:29:29Z
38000376;Skippern;31385;4;24901323;2014-08-21T06:30:09Z
38000377;O fim;1842197;8;21481482;2014-04-03T18:13:15Z
38000378;Skippern;31385;7;24901323;2014-08-21T06:27:15Z
38000379;Skippern;31385;5;24901323;2014-08-21T06:30:19Z
38000381;O fim;1842197;6;21481482;2014-04-03T18:13:13Z
38000382;O fim;1842197;6;21481482;2014-04-03T18:13:12Z
38000394;O fim;1842197;5;21481482;2014-04-03T18:13:15Z
38000395;O fim;1842197;8;21481482;2014-04-03T18:13:15Z
38000396;O fim;1842197;5;21481482;2014-04-03T18:13:15Z
38000397;O fim;1842197;7;21481482;2014-04-03T18:13:15Z
38000398;Ygorre;578108;5;11637637;2012-05-18T21:18:49Z
38000935;Ajbelnuovo;1799626;9;53054448;2017-10-18T22:54:53Z
38000939;Ajbelnuovo;1799626;5;53054448;2017-10-18T22:54:52Z
38000941;Ajbelnuovo;1799626;5;53054448;2017-10-18T22:54:53Z
38000942;Ajbelnuovo;1799626;7;53054448;2017-10-18T22:54:52Z
38000945;Ajbelnuovo;1799626;5;46765645;2017-03-11T16:03:10Z
38000947;Ajbelnuovo;1799626;5;46765645;2017-03-11T16:03:12Z
38000948;Ajbelnuovo;1799626;2;46765645;2017-03-11T16:03:10Z
38001133;Erickdeoliveiraleal;463504;4;24132464;2014-07-14T04:34:03Z
38001134;Ajbelnuovo;1799626;3;46912490;2017-03-16T22:31:41Z
38001135;Ajbelnuovo;1799626;5;46912490;2017-03-16T22:31:40Z
38001383;Ajbelnuovo;1799626;5;54998899;2017-12-29T02:41:26Z
38001384;Ajbelnuovo;1799626;6;49050994;2017-05-28T17:44:21Z
38001386;Cxs;251808;3;19451644;2013-12-14T17:04:43Z
38001388;Cxs;251808;4;19451644;2013-12-14T17:04:41Z
38001390;Ajbelnuovo;1799626;9;54998899;2017-12-29T02:41:25Z
38001391;Wololo;716675;5;36365938;2016-01-04T18:25:25Z
38001393;Patodiez;1856060;6;53322852;2017-10-28T16:59:13Z
38001396;Carlosassuncao92;6251065;7;50855804;2017-08-05T07:14:03Z
38001398;Reynaldo teixeira santos;4559043;5;42070548;2016-09-11T04:14:49Z
38001399;Sturm br;604619;4;50854660;2017-08-05T05:27:09Z
38002151;Ajbelnuovo;1799626;6;46581988;2017-03-04T20:48:32Z
38002154;Ajbelnuovo;1799626;8;46483280;2017-03-01T02:42:08Z
38002155;O fim;1842197;4;21481482;2014-04-03T18:12:54Z
38002175;O fim;1842197;3;21481482;2014-04-03T18:13:03Z
38002189;Ajbelnuovo;1799626;10;53054448;2017-10-18T22:54:53Z
38002190;Ajbelnuovo;1799626;6;42573055;2016-10-02T00:49:37Z
38002451;Ajbelnuovo;1799626;15;46581628;2017-03-04T20:29:11Z
38199627;Erickdeoliveiraleal;463504;5;24132464;2014-07-14T04:31:14Z
38199632;Ajbelnuovo;1799626;7;46484198;2017-03-01T04:06:42Z
38199633;Ajbelnuovo;1799626;6;46483843;2017-03-01T03:32:18Z
38199634;Cxs;251808;2;19164711;2013-11-28T18:01:51Z
38199635;Ajbelnuovo;1799626;6;53054448;2017-10-18T22:54:55Z
38199636;Cxs;251808;2;19164711;2013-11-28T18:01:52Z
38238220;Highflyer74;2545951;8;39451882;2016-05-20T14:22:45Z
38238233;Wille;360183;7;50086335;2017-07-06T14:14:13Z
38384667;Mcpicoli;713822;6;17837722;2013-09-14T18:22:02Z
38384668;Naoliv;463507;17;43433158;2016-11-06T00:30:40Z
38384670;Ajbelnuovo;1799626;5;54625020;2017-12-14T13:53:15Z
38384671;O fim;1842197;5;21501877;2014-04-04T19:17:36Z
38384672;Trevorinserts;1854688;3;20182791;2014-01-24T19:21:04Z
38384673;Patodiez;1856060;4;35936089;2015-12-14T00:32:24Z
38384674;Ygorre;578108;7;39801113;2016-06-04T17:20:48Z
38384675;O fim;1842197;5;21501877;2014-04-04T19:17:35Z
38385226;Mcpicoli;713822;4;17837722;2013-09-14T18:22:02Z
38385227;Patodiez;1856060;5;35936089;2015-12-14T00:32:23Z
38385228;Trevorinserts;1854688;4;20182791;2014-01-24T19:21:04Z
38385229;Trevorinserts;1854688;4;20182791;2014-01-24T19:21:04Z
38385230;Patodiez;1856060;4;35936089;2015-12-14T00:32:22Z
38385231;Patodiez;1856060;6;35936089;2015-12-14T00:32:23Z
38385233;Ajbelnuovo;1799626;5;54625020;2017-12-14T13:53:16Z
38385234;Trevorinserts;1854688;4;20182791;2014-01-24T19:21:05Z
38385235;Patodiez;1856060;5;35936089;2015-12-14T00:32:23Z
38385236;Trevorinserts;1854688;3;20182791;2014-01-24T19:21:05Z
38385237;Trevorinserts;1854688;3;20182791;2014-01-24T19:21:05Z
38385238;Naoliv;463507;5;43434869;2016-11-06T05:12:15Z
38385239;Ajbelnuovo;1799626;5;54625020;2017-12-14T13:53:15Z
38385240;Patodiez;1856060;5;35936089;2015-12-14T00:32:23Z
38385241;Ajbelnuovo;1799626;6;54625020;2017-12-14T13:53:15Z
38385242;Trevorinserts;1854688;4;20182791;2014-01-24T19:21:05Z
38385243;Trevorinserts;1854688;3;20182791;2014-01-24T19:21:05Z
38385244;Trevorinserts;1854688;3;20182791;2014-01-24T19:21:05Z
38385245;Trevorinserts;1854688;3;20182791;2014-01-24T19:21:05Z
38385246;Trevorinserts;1854688;3;20182791;2014-01-24T19:21:06Z
38385248;Trevorinserts;1854688;5;20182791;2014-01-24T19:21:06Z
38536608;O fim;1842197;5;21959745;2014-04-26T17:41:38Z
38536713;Luis bahiana;267599;4;19738431;2013-12-31T21:03:54Z
38536834;Mcpicoli;713822;3;13349711;2012-10-03T16:08:58Z
38915359;Bonix-mapper;2030995;2;50393479;2017-07-19T02:22:48Z
38915405;Bonix-mapper;2030995;7;48241396;2017-04-28T22:01:44Z
39013703;Bonix-mapper;2030995;7;41379820;2016-08-11T03:32:51Z
39013704;Bonix-mapper;2030995;6;45016816;2017-01-09T03:37:00Z
39013708;O fim;1842197;6;21956765;2014-04-26T15:27:35Z
39013714;Bonix-mapper;2030995;5;41619831;2016-08-22T17:32:23Z
39013722;Bonix-mapper;2030995;7;45764013;2017-02-03T00:58:39Z
39013726;O fim;1842197;3;21958329;2014-04-26T16:39:17Z
